@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute iposx numeric
@attribute iposy numeric
@attribute ivel numeric
@attribute iaccel numeric
@attribute itime numeric
@attribute isignal numeric
@attribute iaccel_max numeric
@attribute iaccel_stddev numeric
@attribute iposx_stddev numeric
@attribute iposy_stddev numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal {0,1,2}
@attribute accel_max10 numeric
@attribute accel_stddev10 numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute conductor_events {0,1,2,3,4,5,6,7,8,9,10}
@attribute contuctor_time numeric
@attribute graphics_trigger numeric
@attribute color_trigger numeric
@attribute particle_maxspeed numeric
@attribute particle_maxforce numeric
@attribute mixgraphics {0,1,2,3}

@data
2453,'2018/04/05 15:10:42:726',48,0,316,0,0,12,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2454,'2018/04/05 15:10:42:929',48,0,316,0,0,12,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2455,'2018/04/05 15:10:43:133',48,0,316,0,0,12,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2456,'2018/04/05 15:10:43:335',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2457,'2018/04/05 15:10:43:539',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2458,'2018/04/05 15:10:43:741',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2459,'2018/04/05 15:10:43:946',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2460,'2018/04/05 15:10:44:150',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2461,'2018/04/05 15:10:44:353',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2462,'2018/04/05 15:10:44:556',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2463,'2018/04/05 15:10:44:758',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2464,'2018/04/05 15:10:44:963',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2465,'2018/04/05 15:10:45:168',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2466,'2018/04/05 15:10:45:372',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2467,'2018/04/05 15:10:45:574',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2468,'2018/04/05 15:10:45:777',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2469,'2018/04/05 15:10:45:980',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2470,'2018/04/05 15:10:46:183',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2471,'2018/04/05 15:10:46:385',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2472,'2018/04/05 15:10:46:589',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2473,'2018/04/05 15:10:46:793',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2474,'2018/04/05 15:10:46:997',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2475,'2018/04/05 15:10:47:202',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2476,'2018/04/05 15:10:47:404',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2477,'2018/04/05 15:10:47:608',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2478,'2018/04/05 15:10:47:810',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2479,'2018/04/05 15:10:48:013',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2480,'2018/04/05 15:10:48:217',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2481,'2018/04/05 15:10:48:422',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2482,'2018/04/05 15:10:48:625',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2483,'2018/04/05 15:10:48:829',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2484,'2018/04/05 15:10:49:033',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2485,'2018/04/05 15:10:49:238',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2486,'2018/04/05 15:10:49:442',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2487,'2018/04/05 15:10:49:644',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2488,'2018/04/05 15:10:49:844',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2489,'2018/04/05 15:10:50:049',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2490,'2018/04/05 15:10:50:252',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2491,'2018/04/05 15:10:50:454',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2492,'2018/04/05 15:10:50:659',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2493,'2018/04/05 15:10:50:860',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2494,'2018/04/05 15:10:51:064',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2495,'2018/04/05 15:10:51:268',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2496,'2018/04/05 15:10:51:473',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2497,'2018/04/05 15:10:51:675',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2498,'2018/04/05 15:10:51:880',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2499,'2018/04/05 15:10:52:085',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2500,'2018/04/05 15:10:52:289',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2501,'2018/04/05 15:10:52:493',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2502,'2018/04/05 15:10:52:694',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2503,'2018/04/05 15:10:52:897',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2504,'2018/04/05 15:10:53:101',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2505,'2018/04/05 15:10:53:302',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2506,'2018/04/05 15:10:53:507',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2507,'2018/04/05 15:10:53:710',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2508,'2018/04/05 15:10:53:910',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2509,'2018/04/05 15:10:54:114',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2510,'2018/04/05 15:10:54:319',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2511,'2018/04/05 15:10:54:523',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2512,'2018/04/05 15:10:54:726',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2513,'2018/04/05 15:10:54:929',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2514,'2018/04/05 15:10:55:131',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2515,'2018/04/05 15:10:55:336',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2516,'2018/04/05 15:10:55:538',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2517,'2018/04/05 15:10:55:743',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2518,'2018/04/05 15:10:55:947',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2519,'2018/04/05 15:10:56:152',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2520,'2018/04/05 15:10:56:353',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2521,'2018/04/05 15:10:56:556',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2522,'2018/04/05 15:10:56:758',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2523,'2018/04/05 15:10:56:961',48,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?
2524,'2018/04/05 15:11:28:042',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2525,'2018/04/05 15:11:28:245',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2526,'2018/04/05 15:11:28:448',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2527,'2018/04/05 15:11:28:653',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2528,'2018/04/05 15:11:28:857',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2529,'2018/04/05 15:11:29:061',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2530,'2018/04/05 15:11:29:264',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2531,'2018/04/05 15:11:29:469',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2532,'2018/04/05 15:11:29:672',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2533,'2018/04/05 15:11:29:877',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2534,'2018/04/05 15:11:30:080',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2535,'2018/04/05 15:11:30:282',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2536,'2018/04/05 15:11:30:487',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2537,'2018/04/05 15:11:30:689',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2538,'2018/04/05 15:11:30:890',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2539,'2018/04/05 15:11:31:095',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2540,'2018/04/05 15:11:31:298',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2541,'2018/04/05 15:11:31:499',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2542,'2018/04/05 15:11:31:701',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2543,'2018/04/05 15:11:31:904',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2544,'2018/04/05 15:11:32:107',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2545,'2018/04/05 15:11:32:309',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2546,'2018/04/05 15:11:32:514',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2547,'2018/04/05 15:11:32:715',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2548,'2018/04/05 15:11:32:919',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2549,'2018/04/05 15:11:33:124',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2550,'2018/04/05 15:11:33:328',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2551,'2018/04/05 15:11:33:530',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2552,'2018/04/05 15:11:33:733',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2553,'2018/04/05 15:11:33:937',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2554,'2018/04/05 15:11:34:140',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2555,'2018/04/05 15:11:34:341',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2556,'2018/04/05 15:11:34:544',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2557,'2018/04/05 15:11:34:748',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2558,'2018/04/05 15:11:34:949',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2559,'2018/04/05 15:11:35:153',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2560,'2018/04/05 15:11:35:357',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2561,'2018/04/05 15:11:35:558',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2562,'2018/04/05 15:11:35:759',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2563,'2018/04/05 15:11:35:962',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2564,'2018/04/05 15:11:36:165',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2565,'2018/04/05 15:11:36:367',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2566,'2018/04/05 15:11:36:570',49,0,316,0,0,13,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2567,'2018/04/05 15:12:14:558',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2568,'2018/04/05 15:12:14:763',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2569,'2018/04/05 15:12:14:968',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2570,'2018/04/05 15:12:15:172',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2571,'2018/04/05 15:12:15:374',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2572,'2018/04/05 15:12:15:579',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2573,'2018/04/05 15:12:15:780',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2574,'2018/04/05 15:12:15:982',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2575,'2018/04/05 15:12:16:187',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2576,'2018/04/05 15:12:16:388',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2577,'2018/04/05 15:12:16:592',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2578,'2018/04/05 15:12:16:797',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2579,'2018/04/05 15:12:17:001',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2580,'2018/04/05 15:12:17:204',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2581,'2018/04/05 15:12:17:406',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2582,'2018/04/05 15:12:17:609',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2583,'2018/04/05 15:12:17:814',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2584,'2018/04/05 15:12:18:018',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2585,'2018/04/05 15:12:18:222',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2586,'2018/04/05 15:12:18:425',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2587,'2018/04/05 15:12:18:630',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2588,'2018/04/05 15:12:18:833',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2589,'2018/04/05 15:12:19:037',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2590,'2018/04/05 15:12:19:241',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2591,'2018/04/05 15:12:19:444',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2592,'2018/04/05 15:12:19:646',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2593,'2018/04/05 15:12:19:849',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2594,'2018/04/05 15:12:20:054',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2595,'2018/04/05 15:12:20:259',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2596,'2018/04/05 15:12:20:462',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2597,'2018/04/05 15:12:20:665',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2598,'2018/04/05 15:12:20:868',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2599,'2018/04/05 15:12:21:070',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2600,'2018/04/05 15:12:21:273',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2601,'2018/04/05 15:12:21:477',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2602,'2018/04/05 15:12:21:680',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2603,'2018/04/05 15:12:21:881',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2604,'2018/04/05 15:12:22:083',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2605,'2018/04/05 15:12:22:287',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2606,'2018/04/05 15:12:22:491',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2607,'2018/04/05 15:12:22:696',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2608,'2018/04/05 15:12:22:900',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2609,'2018/04/05 15:12:23:102',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2610,'2018/04/05 15:12:23:302',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2611,'2018/04/05 15:12:23:507',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2612,'2018/04/05 15:12:23:710',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2613,'2018/04/05 15:12:23:913',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2614,'2018/04/05 15:12:24:117',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2615,'2018/04/05 15:12:24:321',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2616,'2018/04/05 15:12:24:526',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2617,'2018/04/05 15:12:24:731',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2618,'2018/04/05 15:12:24:933',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2619,'2018/04/05 15:12:25:137',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2620,'2018/04/05 15:12:25:342',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2621,'2018/04/05 15:12:25:546',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2622,'2018/04/05 15:12:25:748',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2623,'2018/04/05 15:12:25:950',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2624,'2018/04/05 15:12:26:153',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2625,'2018/04/05 15:12:26:355',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2626,'2018/04/05 15:12:26:558',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2627,'2018/04/05 15:12:26:761',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2628,'2018/04/05 15:12:26:964',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2629,'2018/04/05 15:12:27:166',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2630,'2018/04/05 15:12:27:369',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2631,'2018/04/05 15:12:27:571',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
2632,'2018/04/05 15:12:27:774',50,1,278,0,0,14,1,0,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?
